latitude,longitude
47.315477,7.6944701
47.315465,7.6944611
47.533286,7.5838341
46.54913048,6.67396876
46.39748709,6.20563919
47.56672479,8.41755744
47.552445,7.5859517
47.39010875,8.68933713
47.39011642,8.689485
47.448803,8.4629623
47.49118761,7.59007442
47.55286601,8.86902129
47.21951021,7.98234407
47.56632,7.5682189
47.56872,7.5959013
47.552039,7.559336
47.572885,7.6397911
47.545465,7.6211347
47.546203,7.5808293
47.558536,7.574097
47.746847,8.484175
47.563741,7.5932122
46.14995916,8.89069938
46.7977,7.12389
47.26906589,8.7185369
47.333511,8.805299
47.009132,8.4832456
47.408801,8.461604
47.200975,8.794135
47.200975,8.794122
47.4238325,8.5609017
47.544225,7.5854947
47.56221274,7.59767598
47.568353,7.6051343
47.564492,7.5762675
46.88194226,8.64541146
46.47085304,6.36345026
47.5015668,8.73361891
47.394762,8.058373
47.42329,8.3702
46.75935396,7.62350934
46.82151875,8.39000129
47.303516,8.820513
46.687325,6.90743
47.364883,8.768452
46.988551,7.383241
47.26090313,8.59750935
47.572239,8.522768
46.814852,7.512996
47.458224,8.329137
46.339745,7.000556
46.572881,6.629845
47.507305,8.7667177
47.4491535,8.2940994
47.527044,7.5963031
47.564292,7.5789622
47.550955,7.6024746
47.553681,7.5762143
47.06892099,8.28010481
47.577012,7.6383443
47.069058,8.28060638
47.573479,7.6464359
47.571093,7.592355
47.552614,7.596936
47.39913806,8.51997338
47.507261,8.7664446
47.31909282,8.55234976
47.02149548,7.03458166
47.451403,7.749571
47.34875997,8.5340113
47.55984167,7.61281333
47.31238483,7.91440342
47.541124,7.5944775
47.503256,8.7164121
47.503325,8.7382528
47.490811,8.7454141
47.37742541,8.55289943
47.564469,7.5960502
47.571796,7.6320118
47.558551,7.574136
47.572004,7.6113919
47.587825,7.6581176
47.567541,7.6189443
47.570975,7.645945
47.545681,7.5745285
47.5696,7.5874466
47.550625,7.5874932
47.56106381,7.58241273
46.5818813,6.7412733
47.48560319,7.73790068
47.206082,8.761026
47.39604477,8.60412156
47.55088,7.5769457
46.64989424,6.528678
47.05724,7.629431
47.49456374,8.7573722
47.501334,8.76474203
47.501334,8.76474102
47.359616,8.446318
47.46561,7.85307
47.422477,7.770179
47.348958,7.76848
47.3243655,8.01959309
47.552146,7.5726923
47.50540439,8.72349366
46.15606848,8.77108793
46.96729992,8.35430813
47.445448,8.3575213
47.6907734,8.64767993
47.200975,8.794154
47.200975,8.794201
47.48304018,8.20758818
47.31248831,8.54711882
46.31513657,6.12968196
46.38429982,6.9238749
47.42418,8.367449
47.339531,8.51776
47.5705,7.6335621
47.313151,8.520235
46.930384,7.4285218
47.139841,8.5846024
47.397541,8.597478
46.66646562,7.87166712
46.857046,8.6388272
47.550201,7.5835722
47.34168702,7.86126274
47.30058,8.312849
47.10526213,8.34393376
47.416179,8.506866
46.822888,7.2085048
47.19487131,7.97438565
46.620708,7.686327
47.531971,7.6030193
46.313424,7.744276
46.688809,7.8796209
47.38205373,8.66947872
47.35929028,8.53495283
47.04596272,8.5536223
46.96505888,8.38395658
46.332763,6.189873
47.39131,8.041696
47.53414838,7.71388869
47.3765347,8.54808356
47.506499,8.5416491
47.40854086,8.50927832
47.367819,8.54931
46.3996856,6.21675184
46.99634289,6.93510182
47.43163577,8.55877756
46.305505,7.9493634
47.38152183,8.53764554
47.29709426,7.948149
46.658156,7.6960152
47.118902,8.771452
47.414344,8.6211901
47.19186061,8.45531021
47.288267,8.816901
46.87822,7.54231
47.403573,8.57032
47.408934,8.549044
47.532189,7.6033975
47.3920834,8.64579797
46.1736,8.80438
47.403554,8.496149
47.506552,8.541618
47.506586,8.5415998
47.11780181,7.84273752
47.39105206,8.52338627
46.757435,7.6309535
47.31810645,8.79313751
46.171488,7.800361
46.18239,7.29126
47.49455604,8.75739835
47.49458911,8.75728301
46.913836,8.84645
47.56628158,7.63002111
47.548423,7.5934704
47.549178,7.5643092
47.2687961,8.31316194
47.2687961,8.31316195
47.558956,7.563086
47.54612554,7.56944587
47.53782,7.6020189
47.579414,7.5921498
47.546798,7.5958476
47.53766454,7.59319903
47.54299,7.5846338
47.57083,7.5732035
47.39777947,8.60399649
47.03122123,8.62290002
47.503614,8.757949
46.45243559,7.43788476
46.81742849,7.12991032
47.15347394,6.99994393
47.54001613,7.61388
47.4571392,8.28658841
47.30866486,7.67542731
47.52745023,8.25333327
46.53830943,6.58165064
47.3035304,8.76116337
46.24864424,7.00438992
47.19916206,8.81088654
46.2167,7.00464
47.17707091,7.98861588
47.37404,8.54094
47.45070033,8.5823031
47.44012444,8.47479765
47.564014,7.6043811
47.53774779,7.73169652
47.53775684,7.73169383
47.50404,8.762658
47.379339,8.48909
47.045288,7.275137
47.185469,7.716132
47.1513476,8.11551951
47.04203474,7.27541585
46.93629327,7.78703974
47.37404,8.541
47.3741,8.541
47.37453488,8.54064008
47.23259757,7.792266
47.41365589,8.62046018
46.386861,6.930111
47.136597,8.742221
47.191504,8.855778
47.509664,7.553722
47.228711,8.661168
47.37398,8.54094
47.37398,8.54088
47.37404,8.54088
46.61193,8.013872
47.510932,8.7650781
47.57014,7.6637898
47.21060618,7.52774365
47.289407,8.090461
47.37129515,8.54690114
46.19314253,6.13039233
47.37398,8.541
47.34574842,7.90860848
47.291303,8.087534
47.39055351,8.51761541
47.57951,7.5868078
47.57470155,7.57700842
47.38179,8.6694207
47.07276597,7.30183185
47.0180393,7.50193346
47.368191,8.548674
47.368065,8.54888
47.50404545,8.76198776
47.424099,8.3677
47.45389174,8.33868557
47.36007103,8.55370374
47.36017509,8.55361081
47.37560445,8.51812835
47.349832,8.7156172
46.19126638,6.1112769
47.367944,8.549102
47.525088,7.681941
47.523045,7.675199
47.51502593,7.55889511
46.77955344,7.088734
47.561527,7.6107877
46.16647141,7.20986583
46.16642723,7.20964255
47.383878,8.025073
47.55135,7.5647392
47.730057,8.5386442
47.289224,8.551316
46.46991458,6.40861273
46.844819,7.5684643
46.619694,7.056409
47.69949922,8.63125374
47.109747,7.8311087
46.17685,7.60477
47.31421404,7.90775513
47.2097978,7.98509042
47.58835188,8.88970942
46.209916,7.018734
47.57679,7.592204
47.296456,8.226432
46.25142686,7.40863273
46.2521362,7.46389169
46.25418107,7.53425273
46.2314813,7.30910526
46.22404521,7.29901047
46.2383381,7.29188125
46.17745916,7.57383949
46.22418323,7.304001
46.21830598,7.30404134
46.21600432,7.3036298
46.22088739,7.27151869
46.22651245,7.28394351
46.17405627,7.57214692
46.24242392,7.29432543
46.25986917,7.38457933
46.28400422,7.41245597
46.25547176,7.30754486
46.2366138,7.27215768
46.27269361,7.38265009
46.2998392,7.40165042
46.28632197,7.52853005
46.23081731,7.38390363
46.28626905,7.53146806
47.510662,7.7651774
46.979325,7.1912975
47.501812,8.733304
46.197454,7.583539
46.191412,7.592076
47.0095353,7.03015438
47.49457326,8.75734202
46.96788041,7.49815064
47.49696216,8.71638671
46.06957229,7.77644833
47.1594177,7.29160166
47.09599357,7.25749079
47.37651096,8.52701094
47.563395,7.556579
47.361625,8.551375
47.5687726,7.5698955
47.451306,8.704472
46.31256386,7.4804332
46.3121526,7.5105489
46.28653726,7.48661838
46.53445165,6.60605456
47.570318,8.9213721
47.5526182,7.5846901
47.565957,7.6013216
47.510777,7.7650712
47.40774094,8.54880119
47.31860001,7.80348438
47.30716732,8.76689006
47.04972,8.61221
46.2955352,7.3942252
46.25058895,7.4129508
46.13736713,7.11872063
46.2815885,7.51411632
46.21447949,7.00562565
46.8777331,7.54189682
46.02826123,7.75299476
46.27889434,7.44418942
46.29017768,7.52040596
46.673311,7.680887
46.26784134,7.51135319
46.3144486,7.46089926
46.30696175,7.46570309
47.511094,7.5990475
47.511094,7.5990474
46.30822023,7.46988065
46.31367485,7.48079904
46.27358612,7.47839179
46.3017799,7.46967091
46.30550021,7.47993826
46.31635072,7.5210248
46.28790672,7.4746399
46.30909294,7.49577458
46.28546454,7.48650551
46.33199276,7.527359
46.29081044,7.43809619
46.1736,8.80439
47.484712,8.763303
47.482197,8.2085163
46.22602396,6.08591032
46.30420553,7.46832835
46.29832294,7.48785818
47.49841577,8.54460156
46.31106359,7.54630634
46.30197336,7.53567494
46.10398095,7.0752221
46.10246631,7.07993009
46.12206356,7.13400393
46.15457806,7.46563243
46.08796994,7.51829631
46.10875695,7.50030779
46.08096109,7.5085468
46.17630612,7.4403056
46.30750031,7.52925914
46.18166738,7.43628909
46.186689,6.111722
47.56753732,7.82175098
47.491629,7.8025278
47.48664485,7.73039612
47.27318824,8.4419315
47.27323056,8.44189261
47.571502,7.663077
47.45896826,8.32906544
47.43215972,8.39567521
46.18033192,7.38477247
46.21066471,7.3984122
46.20272471,7.38673657
46.11273579,7.39686668
46.1781897,7.39504209
46.18559577,7.38604787
46.23088338,7.44181782
46.09544011,7.07229358
47.397562,8.597499
47.505201,8.725211
47.409562,7.955064
46.2228501,7.33881441
47.38132375,8.50969182
46.08647265,7.05554753
46.09289619,7.06938131
46.619949,7.053673
47.03658757,7.63037655
46.02514458,7.48119627
46.21143242,7.43168322
46.24115528,7.37946493
46.19588441,7.33871262
46.18191792,7.37222875
46.183548,7.38362071
46.25126737,7.35067483
46.221662,7.36790421
46.24968844,7.35048585
47.131971,7.5529846
47.131988,7.5530369
46.23045447,7.4032291
46.21185285,7.35275344
46.22098392,7.325267
46.23074872,7.39940228
46.23309872,7.35706234
46.24018335,7.37133683
46.23210612,7.3687487
46.52099418,6.63757118
47.54773018,7.54557102
46.22854048,7.35054849
46.2104113,7.37274917
46.23586034,7.36144088
46.23213185,7.36368896
46.23538648,7.38570255
46.10036648,7.07215169
46.10247349,7.0714892
46.09027882,7.06162494
47.46113,8.55848
46.619371,7.054392
46.618965,7.055357
47.19210782,8.45509832
46.10545636,7.0805835
46.814861,7.5130115
46.669355,7.058809
47.4517209,8.14809626
46.601017,7.095119
46.5406164,6.73167119
46.10479528,7.09988805
46.613502,7.038995
46.1103989,7.06761842
47.07583004,8.2684692
47.210618,7.5276798
46.202368,7.307392
46.29422397,7.53504217
46.618796,6.50745
46.25201212,7.59778509
46.1735776,7.0240244
46.756892,6.891808
46.98535512,7.38417572
46.627217,7.0674
46.21087756,7.25541496
46.18054085,7.28036346
46.12149773,7.02127773
46.18055141,7.28478402
46.204257,7.160719
47.48391392,8.46662769
46.19860933,7.17454383
46.91939468,7.51427726
47.48390894,8.46655527
47.54724344,7.59586929
46.11072596,7.00646434
46.21789852,7.00413203
46.1732532,7.1883748
46.21099001,7.2566921
46.17914294,7.29166587
46.13563359,7.31585586
46.15853271,7.24600479
46.18114648,7.29043232
46.94875118,7.43797089
46.15019471,7.1750148
46.22154951,7.29627128
46.20190023,7.22363517
46.27419285,6.95975674
46.13207473,7.0438879
46.17418295,7.1954591
47.1911075,8.86151188
46.0823416,7.1585672
46.250042,6.947403
46.25416,6.946709
46.253735,6.951003
47.36853303,8.46263783
46.10435968,7.07506436
47.552443,7.6059529
47.57267716,8.24867099
47.530079,7.5949579
46.658611,7.103436
47.20970299,7.55774483
46.23063337,7.36008962
47.26016688,8.11191371
46.91297822,7.03401773
46.25118883,7.41840747
46.619915,7.162493
47.35003732,8.57648081
47.568575,7.5806836
47.525609,7.5913748
47.478923,8.215148
46.24878802,7.60384779
47.69506594,8.63344431
47.184587,7.405315
47.506519,8.54163541
46.63842802,7.69260518
47.072736,7.5905763
47.34635429,8.60744203
47.35885738,8.58542638
46.23899233,7.29381806
47.570278,8.9213989
47.69023489,8.64757133
47.44441,8.56883
47.54768226,7.54556021
47.55784774,8.72911589
46.22821841,7.36733601
46.19548446,7.34158927
46.53827051,6.57115607
46.17852091,7.02278032
46.15052532,7.04453331
46.14584659,7.1810581
46.22033983,6.09792815
46.17230197,7.18443351
46.19026755,7.23555867
46.11847212,7.01926246
47.47110856,7.80185866
46.14399672,7.23646321
46.17051816,7.21871256
47.439125,7.53598711
47.475162,7.739639
46.13228636,7.04500857
46.13198084,7.04271987
47.266802,8.918602
47.549511,7.610284
47.13594,8.74663
47.31721183,7.6964111
46.10607272,7.09048499
46.10468499,7.08487393
46.091909,7.064455
46.47590445,6.42920922
47.173003,8.517534
46.96839,7.37985
47.695074,8.5879528
46.76129,7.629777
47.52117,8.657507
45.977419,8.876162
47.457529,7.743628
46.88050117,7.61476774
47.533073,7.64658
47.521193,8.657377
47.531305,7.652279
46.478555,6.245114
47.4992,8.7206
47.526737,8.734215
46.918274,7.111802
47.234474,8.735313
46.957993,7.525692
46.95892935,7.52139532
46.959658,7.518377
47.397301,8.6001296
47.546938,7.591782
47.359365,8.593211
47.52678877,8.43781861
47.54592,7.588448
47.426491,7.75909
47.498756,8.904952
47.506105,8.726747
47.526948,8.667533
47.486453,7.597136
47.363175,8.4595
47.31661351,8.52214122
47.312407,7.91436
47.362785,7.359646
46.931,7.4863
47.38976145,8.5181151
47.095326,7.467003
47.127171,7.997674
46.253541,7.415413
47.559269,7.586563
47.36736,8.790759
47.14478662,8.43437505
46.93030338,7.4279616
47.108244,7.529102
47.35198733,8.26248627
47.239471,8.187561
47.351804,8.5255744
46.595064,7.651812
47.559262,7.6092988
47.526419,7.692927
47.44654,8.603126
47.250289,8.182507
47.479041,7.590026
47.506128,7.72143
47.459487,7.636757
47.3569,8.5235
47.449664,8.565599
46.20701,7.007922
46.9919596,8.67388581
47.272536,8.342407
47.558775,7.5774259
47.13642,8.58458
47.226903,7.840455
47.388526,8.681473
47.196668,7.430873
47.435078,8.850656
47.168097,8.098316
47.16789048,8.0979025
47.343236,8.7703594
47.310296,8.525859
47.448,8.584
46.921967,6.808451
47.41049,8.543701
47.509203,8.512814
47.38795,8.181435
47.041253,8.321438
47.502782,8.7273347
47.210824,7.502961
47.5473,7.6165268
46.851493479807935,7.1862716374303455
47.55233323,7.61622021
47.48843651,7.6000476
47.714666,8.517507
47.13031,8.19745
47.295698,7.932292
47.349831,8.7156171
47.584093,7.651107
47.3707157,8.5585058
47.246796,8.189657
47.38267971,8.66704465
47.478767,7.6173867
47.029211,8.295646
47.547439,7.647292
47.483966,8.466267
47.538797,7.6173716
47.497515,8.726159
46.152156,8.937816
47.412441,8.618246
47.544926,7.604943
47.033482,8.628233
47.525556,8.244166
47.4860643,7.7339586
47.548265,7.599764
47.566156,7.573184
47.550873,7.568342
47.12548422,8.79586795
47.487951,7.5869542
47.3986559,8.4532933
46.44242013,6.89490548
47.491548,8.7139885
47.488478,7.6076826
46.17474,8.85418
47.39006,8.17077
47.21293,7.7909
47.404652,8.11953
47.386292,8.497598
47.42492039,8.55824833
47.42485812,8.55895328
47.537726,7.731703
47.49696214,8.71638671
47.274514,8.443481
47.0356186,8.5794412
46.952704,7.456942
47.465405,7.5976787
47.475211,7.6158064
46.50521417,7.28980104
46.706675,6.839269
47.50997,8.69187
47.50453667,8.54237194
47.413347,8.540855
47.27279453,8.34099719
47.491623,7.5889998
47.494263,7.5915554
46.730697,7.668504
47.09295492,8.44945947
47.515172,8.936552
47.270596,8.343772
47.36480443,8.55691746
47.432046,8.4684929
47.536494,7.597426
47.53524,7.587462
47.551684,7.609916
47.570475,7.615412
47.18611,7.70383
47.0530966,8.55770905
47.444468,8.619544
47.46746415,7.60235798
47.49825676,7.6143525
47.492297,7.6198807
47.52288588,7.64531065
47.527193,7.6482658
47.534452,7.6328747
47.459199,7.5882375
47.52666616,7.63671889
46.56198235,8.33875609
47.494684,7.6012936
47.38370786,8.49246772
47.402214,8.531979
46.54527731,6.56975418
47.41283566,8.58763205
47.390903,8.508795
47.40361772,8.60793295
47.311062,8.5243955
46.474135,6.42769
47.093832,6.816589
46.8222,6.94219
46.534436,6.607065
46.538272,6.582454
46.69292,6.91341
46.625517,7.060534
46.626627,7.059824
46.215222,7.298957
47.469328,7.8751143
47.53419,7.7138144
47.714851,8.666514
47.0499,8.302437
46.87661849,6.95792702
47.19864,8.538991
47.375717,8.2278541
47.066037,8.239109
47.404996,8.604713
47.2038879,7.5401957
47.412911,8.269032
47.59382,8.692124
47.063455,8.239236
47.73056633,8.62475999
47.42188,8.36929
47.13851737,7.30336458
47.55039938,7.59456718
47.04272104,8.31713144
47.082888,8.628249
46.19314428,6.13037853
47.13077435,8.25257741
47.452855,8.566639
47.25819365,8.1721666
47.2134709,8.0935516
47.44764888,8.60481029
47.38677963,8.57565844
47.243494,8.463691
46.198368,8.750358
47.555014,7.612606
47.569859,7.573875
47.557114,7.570465
47.055245,8.315371
47.449664,8.56559901
47.052579,8.540879
46.757185,8.036666
47.463688,8.325452
47.179717,7.561087
46.93728678,7.1423428
47.195613,7.597894
47.390026,8.5241657
47.439125,7.53598712
46.9429753,7.36248345
47.415164,8.518156
47.518674,8.592243
46.772887,7.616464
47.72765,8.6286
47.708412,8.630645
47.494008,8.716601
47.012731,7.470005
47.452864,7.8028697
46.963484,7.4818504
47.090764,8.055618
47.273234,8.145806
47.37321196,8.5741368
47.278518,8.818477
47.412618,8.587831
47.5570632,8.895077
47.295571,8.552672
47.275279,8.4386549
47.511641,7.5561358
47.56299,7.596783
47.509452,8.019946
47.52727,7.6468
47.563409,7.841669
47.43917328,8.24351231
47.381394,8.537237
47.133063,8.7450685
47.543284,7.5931035
47.398539,8.0064808
46.99616,6.94604
47.451872,8.5385929
46.50659026,6.48500109
47.147604,8.433971
47.5541922,7.59282
47.373402,8.0014339
47.563022,7.5966796
47.56309323,7.82758175
47.50633152,8.72947793
47.552313,7.6043375
47.330342,8.790043
47.535523,7.62731
47.501894,7.7216553
47.073554,8.2907923
47.526174,7.6896837
47.526607,7.5722412
47.551397,7.989869
46.965269,8.3813399
47.41795,8.39299
47.292352,7.9430133
47.394855,8.544949
47.351939,8.573595
47.4161,9.247879
46.782893,9.220909
46.710826,9.43598
47.457162,8.04984
47.50660099,8.72982947
47.069932,7.292648
47.1631375,8.1071521
47.44924832,8.46496226
47.21350806,8.56226594
46.56133391,7.37530659
47.38775477,8.48892832
47.41203463,8.54755222
47.191573,7.395678
47.330329,8.801415
46.7214355,6.5375193
46.494557,6.779208
46.52015,6.6212
47.193044,7.398016
47.39221581,8.67432372
46.7800543,6.6357906
47.290992,8.527938
47.379579,8.52306
47.252059,8.1822043
47.02128,7.028909
46.870894,7.1228252
47.364207,8.554646
47.465957,8.327549
46.774511,9.1923926
46.532356,9.8708293
46.490078,9.83505
47.41705,9.2505177
47.303485,9.0859142
46.791645,10.298599
45.88012365,8.97693055
47.56338187,9.12239508
47.64600257,9.16199446
47.47126,9.529181
47.47863876,9.50692861
46.84612675,9.51238117
47.3827733,9.5548
47.55119,9.27298
47.379576,9.540718
47.10249626,9.25466769
46.491847,9.90259
46.773676,10.201917
46.491741,9.902967
47.569006,9.093254
46.009248,8.960654
46.48983145,9.90541335
47.58039,9.070156
47.580372,9.0702057
47.41905469,9.50463791
47.54574,8.96476
47.13317,9.092935
46.954169,9.5561055
46.358342,9.6435552
47.4467408,8.9803068
47.11299961,9.25108458
47.166513,9.476276
46.95581,9.5614122
47.411006,9.069244
47.487949,9.5533721
47.48985856,9.23739751
47.333897,9.40664863
47.488084,9.5533747
47.33379723,9.40672526
47.488036,9.5533757
47.40759396,9.28856258
46.73098955,9.42677426
47.414983,9.286217
47.40759396,9.28856256
46.845208,9.5040437
